userId,loId,rating,timestamp
12,5,1.0,1717746825
12,5,0.9811320754716981,1717746847
12,5,0.9622641509433962,1718879107
12,58,0.9433962264150944,1725274669
12,61,0.9245283018867925,1725277374
12,5,0.9056603773584906,1725277379
12,58,0.8867924528301887,1725277391
12,62,0.8679245283018868,1725277395
12,61,0.8490566037735849,1725277460
12,58,0.8301886792452831,1725277495
12,61,0.8113207547169812,1725277505
12,5,0.7924528301886793,1725277509
12,61,0.7735849056603774,1725277514
12,62,0.7547169811320755,1725277548
12,5,0.7358490566037735,1725277553
12,5,0.7169811320754716,1725277558
12,5,0.6981132075471698,1725278065
12,5,0.6792452830188679,1725278375
12,60,0.660377358490566,1725278382
12,61,0.6415094339622641,1725278387
12,5,0.6226415094339622,1725286490
12,58,0.6037735849056604,1725286496
12,5,0.5849056603773585,1725286505
12,60,0.5660377358490566,1725286517
12,58,0.5471698113207547,1725286527
12,61,0.5283018867924528,1725286536
12,62,0.5094339622641509,1725286546
12,1,0.49056603773584906,1725287217
12,5,0.4716981132075472,1725287222
12,60,0.4528301886792453,1725287231
12,58,0.4339622641509434,1725287237
12,61,0.41509433962264153,1725287245
12,62,0.39622641509433965,1725287249
12,5,0.37735849056603776,1725287267
12,60,0.3584905660377358,1725287270
12,58,0.33962264150943394,1725287277
12,61,0.32075471698113206,1725287283
12,62,0.3018867924528302,1725287288
12,5,0.2830188679245283,1725287302
12,60,0.2641509433962264,1725287307
12,58,0.24528301886792453,1725287313
12,61,0.22641509433962265,1725287319
12,62,0.20754716981132076,1725287323
12,5,0.18867924528301888,1725287417
12,60,0.16981132075471697,1725287422
12,58,0.1509433962264151,1725287432
12,61,0.1320754716981132,1725287440
12,62,0.11320754716981132,1725287446
12,5,0.09433962264150944,1725287453
12,60,0.07547169811320754,1725287461
12,58,0.05660377358490566,1725287468
12,61,0.03773584905660377,1725287482
12,62,0.018867924528301886,1725287486
13,1,1.0,1717746195
13,5,0.9743589743589743,1718879149
13,5,0.9487179487179487,1718879339
13,5,0.9230769230769231,1718880359
13,5,0.8974358974358975,1722339757
13,5,0.8717948717948718,1722339908
13,60,0.8461538461538461,1722339919
13,58,0.8205128205128205,1722339930
13,61,0.7948717948717948,1722339946
13,62,0.7692307692307693,1722339954
13,5,0.7435897435897436,1724930162
13,60,0.717948717948718,1724930171
13,58,0.6923076923076923,1724930178
13,61,0.6666666666666666,1724930186
13,5,0.6410256410256411,1725001192
13,5,0.6153846153846154,1725002318
13,60,0.5897435897435898,1725002326
13,5,0.5641025641025641,1725005347
13,61,0.5384615384615384,1725005446
13,62,0.5128205128205128,1725005449
13,58,0.48717948717948717,1725005628
13,62,0.46153846153846156,1725005632
13,58,0.4358974358974359,1725019357
13,58,0.41025641025641024,1725190599
13,62,0.38461538461538464,1725190616
13,5,0.358974358974359,1725286585
13,60,0.3333333333333333,1725286597
13,58,0.3076923076923077,1725286602
13,61,0.28205128205128205,1725286609
13,62,0.2564102564102564,1725286614
13,5,0.23076923076923078,1725287118
13,58,0.20512820512820512,1725287127
13,5,0.1794871794871795,1725287155
13,58,0.15384615384615385,1725287162
13,60,0.1282051282051282,1725287172
13,58,0.10256410256410256,1725287179
13,61,0.07692307692307693,1725287185
13,61,0.05128205128205128,1725287196
13,62,0.02564102564102564,1725287200
